GP,PPG,RPG,APG,SPG,BPG,TOPG,FGP,FTP,3PP,FGAPG,FTAPG,3PAPG,ORPG,DRPG,PAPG,S10,WPCT,GPA,PPGA,RPGA,APGA,SPGA,BPGA,TOPGA,FGPA,FTPA,3PPA,FGAPGA,FTAPGA,3PAPGA,ORPGA,DRPGA,PAPGA,S10A,WPCTA,result
24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,1
24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,0
24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,0
24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,1
24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,0
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,27.0,71.1,37.6,14.3,5.2,3.4,12.6,45.1,71.1,33.5,56.55555555555556,18.22222222222222,21.22222222222222,10.88888888888889,26.703703703703702,66.29629629629629,0.7,0.6666666666666666,0
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,29.0,68.9,39.3,13.0,6.4,4.7,15.0,45.1,64.6,33.5,57.172413793103445,18.79310344827586,15.551724137931034,12.551724137931034,26.724137931034484,66.62068965517241,0.5,0.5172413793103449,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,21.0,72.5,36.0,13.3,8.4,3.7,14.9,41.5,65.4,30.5,64.95238095238095,18.142857142857142,22.19047619047619,13.047619047619047,22.904761904761905,79.14285714285714,0.2,0.38095238095238093,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,26.0,66.8,34.6,13.1,6.0,3.5,14.2,43.8,67.2,33.8,54.92307692307692,17.807692307692307,19.923076923076923,9.807692307692308,24.807692307692307,71.23076923076923,0.3,0.5,0
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,22.0,68.9,35.4,12.8,5.8,2.2,14.2,42.7,71.4,30.9,57.54545454545455,19.363636363636363,18.954545454545453,10.363636363636363,25.045454545454547,73.36363636363636,0.3,0.2727272727272727,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,25.0,73.6,35.7,13.2,6.7,3.5,13.4,44.9,69.8,32.0,57.56,21.56,21.6,9.92,25.76,71.92,0.4,0.6,0
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,18.0,61.2,31.3,9.9,5.9,2.8,17.3,38.8,62.1,31.7,57.388888888888886,15.833333333333334,21.555555555555557,10.055555555555555,21.22222222222222,78.55555555555556,0.2,0.16666666666666666,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,19.0,66.1,32.0,9.3,7.6,1.6,14.5,39.3,72.6,30.1,58.26315789473684,19.789473684210527,19.789473684210527,11.052631578947368,20.94736842105263,75.63157894736842,0.3,0.42105263157894735,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,0
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,0
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,67.6,33.3,11.2,6.8,2.6,14.3,43.7,66.4,32.3,55.0,18.708333333333332,21.916666666666668,8.625,24.708333333333332,70.0909090909091,0.2,0.4090909090909091,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,67.6,33.3,11.2,6.8,2.6,14.3,43.7,66.4,32.3,55.0,18.708333333333332,21.916666666666668,8.625,24.708333333333332,70.0909090909091,0.2,0.4090909090909091,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,20.0,74.3,30.4,15.8,7.2,2.1,11.1,51.5,74.5,37.4,54.6,15.7,17.1,7.95,22.45,68.27777777777777,0.8,0.6111111111111112,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,1
28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,28.0,65.8,34.5,11.9,7.1,4.2,14.1,41.7,73.4,31.2,57.42857142857143,17.714285714285715,15.892857142857142,9.607142857142858,24.928571428571427,72.35714285714286,0.6,0.39285714285714285,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,23.0,63.9,32.7,11.7,7.5,3.1,11.2,38.3,74.6,29.8,55.17391304347826,20.217391304347824,22.043478260869566,8.304347826086957,24.391304347826086,66.47826086956522,0.3,0.43478260869565216,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,23.0,68.9,36.2,15.0,6.7,3.8,14.6,42.3,65.6,31.1,58.21739130434783,19.217391304347824,22.782608695652176,10.652173913043478,25.52173913043478,72.1304347826087,0.6,0.5217391304347826,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,28.0,82.4,40.0,15.0,8.1,5.2,13.1,45.5,73.7,33.9,64.78571428571429,21.178571428571427,23.178571428571427,11.964285714285714,28.0,70.67857142857143,0.8,0.6785714285714286,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,27.0,69.0,35.1,13.9,6.9,2.4,15.4,42.9,67.1,35.2,54.370370370370374,22.037037037037038,21.555555555555557,9.555555555555555,25.59259259259259,71.70370370370371,0.5,0.4074074074074074,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,27.0,69.0,35.1,13.9,6.9,2.4,15.4,42.9,67.1,35.2,54.370370370370374,22.037037037037038,21.555555555555557,9.555555555555555,25.59259259259259,71.70370370370371,0.5,0.4074074074074074,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,30.0,81.3,35.7,18.2,7.7,2.9,12.0,48.9,73.8,34.4,60.96666666666667,17.166666666666668,26.233333333333334,8.8,26.933333333333334,69.41379310344827,0.7,0.8275862068965517,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,20.0,74.3,30.4,15.8,7.2,2.1,11.1,51.5,74.5,37.4,54.6,15.7,17.1,7.95,22.45,68.27777777777777,0.8,0.6111111111111112,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,20.0,74.3,30.4,15.8,7.2,2.1,11.1,51.5,74.5,37.4,54.6,15.7,17.1,7.95,22.45,68.27777777777777,0.8,0.6111111111111112,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,24.0,67.6,33.3,11.2,6.8,2.6,14.3,43.7,66.4,32.3,55.0,18.708333333333332,21.916666666666668,8.625,24.708333333333332,70.0909090909091,0.2,0.4090909090909091,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,24.0,67.6,33.3,11.2,6.8,2.6,14.3,43.7,66.4,32.3,55.0,18.708333333333332,21.916666666666668,8.625,24.708333333333332,70.0909090909091,0.2,0.4090909090909091,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,0
27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,28.0,65.3,37.7,11.4,6.3,3.1,14.9,39.8,69.5,27.6,57.0,19.821428571428573,22.107142857142858,10.785714285714286,26.928571428571427,71.6,0.2,0.32,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,27.0,69.7,34.6,13.9,5.7,3.7,11.9,43.3,66.5,32.4,55.925925925925924,23.185185185185187,18.074074074074073,9.037037037037036,25.51851851851852,69.37037037037037,0.3,0.4444444444444444,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,25.0,72.0,34.8,14.0,7.1,2.7,13.2,43.7,69.8,37.9,58.8,16.04,24.88,10.36,24.44,72.54545454545455,0.5,0.4090909090909091,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,24.0,65.5,34.0,10.8,5.8,2.5,14.2,42.0,65.9,31.2,56.625,16.75,21.916666666666668,8.958333333333334,25.0,72.66666666666667,0.2,0.09523809523809523,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,24.0,67.6,33.3,11.2,6.8,2.6,14.3,43.7,66.4,32.3,55.0,18.708333333333332,21.916666666666668,8.625,24.708333333333332,70.0909090909091,0.2,0.4090909090909091,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,24.0,67.6,33.3,11.2,6.8,2.6,14.3,43.7,66.4,32.3,55.0,18.708333333333332,21.916666666666668,8.625,24.708333333333332,70.0909090909091,0.2,0.4090909090909091,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,20.0,74.3,30.4,15.8,7.2,2.1,11.1,51.5,74.5,37.4,54.6,15.7,17.1,7.95,22.45,68.27777777777777,0.8,0.6111111111111112,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,20.0,74.3,30.4,15.8,7.2,2.1,11.1,51.5,74.5,37.4,54.6,15.7,17.1,7.95,22.45,68.27777777777777,0.8,0.6111111111111112,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,0
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,27.0,71.2,34.0,13.5,6.2,2.0,12.1,46.0,69.2,35.1,55.2962962962963,18.62962962962963,21.074074074074073,7.703703703703703,26.296296296296298,70.21739130434783,0.5,0.4782608695652174,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,18.0,71.8,38.9,13.7,7.4,4.3,14.7,42.9,66.4,29.3,62.55555555555556,15.055555555555555,27.72222222222222,11.555555555555555,27.333333333333332,70.5625,0.5,0.5,1
24.0,73.2,39.0,11.3,5.9,3.2,13.8,42.8,74.5,33.7,60.708333333333336,17.666666666666668,23.708333333333332,11.0,28.0,72.25,0.3,0.45,28.0,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,55.32142857142857,13.142857142857142,26.428571428571427,7.107142857142857,26.321428571428573,62.208333333333336,1.0,0.75,0
23.0,69.6,32.7,12.9,4.4,3.3,15.0,44.5,71.4,36.6,55.73913043478261,14.130434782608695,27.17391304347826,8.869565217391305,23.782608695652176,75.28571428571429,0.5,0.3333333333333333,29.0,81.8,35.6,15.9,10.3,3.6,12.8,44.8,70.6,35.9,67.10344827586206,17.137931034482758,26.82758620689655,10.586206896551724,25.03448275862069,74.92592592592592,0.7,0.7037037037037037,0
